athleteID,eventID,medal,year
28824,689,Gold,2000
28825,656,Silver,2000
28826,658,Silver,2000
28827,658,Bronze,2000
28828,653,Silver,2000
28829,140,Gold,2000
28830,588,Silver,2000
28831,656,Silver,2000
28832,658,Silver,2000
28833,394,Gold,2000
28834,447,Gold,2000
28835,369,Silver,2000
28836,588,Silver,2000
28837,174,Bronze,2000
28838,342,Silver,2000
28839,399,Gold,2000
28840,650,Bronze,2000
28841,400,Gold,2000
28842,555,Gold,2000
28843,560,Silver,2000
28844,342,Bronze,2000
28845,649,Gold,2000
28846,650,Gold,2000
28847,488,Bronze,2000
28848,111,Bronze,2000
28849,658,Bronze,2000
28850,658,Silver,2000
28851,108,Silver,2000
28852,695,Gold,2000
28853,88,Gold,2000
28854,179,Bronze,2000
28855,445,Silver,2000
28856,730,Silver,2000
28857,386,Bronze,2000
28858,307,Silver,2000
28859,342,Bronze,2000
28860,496,Bronze,2000
28861,441,Silver,2000
28862,69,Silver,2000
28863,687,Silver,2000
28864,647,Bronze,2000
28865,121,Silver,2000
28866,386,Bronze,2000
28867,607,Bronze,2000
28868,622,Bronze,2000
28869,446,Gold,2000
28870,175,Bronze,2000
28871,651,Silver,2000
28872,645,Bronze,2000
28873,650,Silver,2000
28874,604,Bronze,2000
28875,642,Bronze,2000
28876,649,Gold,2000
28877,651,Gold,2000
28878,650,Gold,2000
28879,70,Bronze,2000
28880,441,Bronze,2000
28881,651,Silver,2000
28882,179,Bronze,2000
28883,616,Silver,2000
28884,627,Gold,2000
28885,621,Gold,2000
28886,623,Gold,2000
28887,622,Silver,2000
28888,383,Silver,2000
28889,289,Gold,2000
28890,291,Silver,2000
28891,151,Bronze,2000
28892,152,Silver,2000
28893,147,Silver,2000
28894,315,Gold,2000
28895,688,Silver,2000
28896,588,Bronze,2000
28897,384,Bronze,2000
28898,395,Bronze,2000
28899,314,Bronze,2000
28900,687,Bronze,2000
28901,690,Bronze,2000
28902,109,Bronze,2000
28903,690,Bronze,2000
28904,211,Bronze,2000
28905,435,Bronze,2000
28906,342,Silver,2000
28907,383,Gold,2000
28908,654,Bronze,2000
28909,642,Bronze,2000
28910,649,Gold,2000
28911,641,Bronze,2000
28912,650,Gold,2000
28913,688,Gold,2000
28914,296,Bronze,2000
28915,275,Gold,2000
28916,438,Bronze,2000
28917,386,Bronze,2000
28918,321,Silver,2000
28919,386,Gold,2000
28920,343,Gold,2000
28921,392,Bronze,2000
28922,71,Silver,2000
28923,669,Silver,2000
28924,429,Gold,2000
28925,307,Bronze,2000
28926,689,Bronze,2000
28927,667,Silver,2000
28928,326,Bronze,2000
28929,327,Bronze,2000
28930,328,Gold,2000
28931,202,Silver,2000
28932,695,Silver,2000
28933,683,Silver,2000
28934,383,Gold,2000
28935,621,Silver,2000
28936,436,Silver,2000
28937,120,Gold,2000
28938,682,Bronze,2000
28939,456,Gold,2000
28940,123,Silver,2000
28941,85,Gold,2000
28942,383,Bronze,2000
28943,150,Silver,2000
28944,269,Gold,2000
28945,263,Silver,2000
28946,203,Silver,2000
28947,724,Gold,2000
28948,342,Silver,2000
28949,441,Bronze,2000
28950,383,Bronze,2000
28951,383,Bronze,2000
28952,707,Gold,2000
28953,368,Gold,2000
28954,687,Silver,2000
28955,689,Bronze,2000
28956,188,Bronze,2000
28957,588,Silver,2000
28958,723,Bronze,2000
28959,150,Silver,2000
28960,651,Bronze,2000
28961,22,Bronze,2000
28962,307,Silver,2000
28963,386,Bronze,2000
28964,386,Bronze,2000
28965,631,Bronze,2000
28966,610,Gold,2000
28967,616,Gold,2000
28968,623,Bronze,2000
28969,386,Bronze,2000
28970,385,Gold,2000
28971,386,Bronze,2000
28972,623,Bronze,2000
28973,446,Silver,2000
28974,441,Silver,2000
28975,649,Gold,2000
28976,650,Gold,2000
28977,306,Gold,2000
28978,307,Silver,2000
28979,649,Silver,2000
28980,651,Silver,2000
28981,446,Silver,2000
28982,441,Silver,2000
28983,385,Gold,2000
28984,649,Silver,2000
28985,679,Bronze,2000
28986,385,Gold,2000
28987,385,Gold,2000
28988,402,Bronze,2000
28989,402,Gold,2000
28990,689,Gold,2000
28991,689,Gold,2000
28992,359,Silver,2000
28993,123,Bronze,2000
28994,688,Silver,2000
28995,690,Bronze,2000
28996,658,Gold,2000
28997,689,Bronze,2000
28998,658,Gold,2000
28999,393,Bronze,2000
29000,385,Gold,2000
29001,386,Bronze,2000
29002,628,Silver,2000
29003,441,Silver,2000
29004,588,Gold,2000
29005,150,Silver,2000
29006,405,Gold,2000
29007,439,Silver,2000
29008,401,Gold,2000
29009,199,Bronze,2000
29010,203,Gold,2000
29011,384,Gold,2000
29012,327,Gold,2000
29013,328,Gold,2000
29014,385,Bronze,2000
29015,183,Bronze,2000
29016,447,Silver,2000
29017,358,Gold,2000
29018,690,Silver,2000
29019,265,Bronze,2000
29020,269,Silver,2000
29021,173,Bronze,2000
29022,688,Bronze,2000
29023,211,Silver,2000
29024,103,Silver,2000
29025,385,Gold,2000
29026,439,Bronze,2000
29027,311,Silver,2000
29028,383,Gold,2000
29029,383,Silver,2000
29030,684,Silver,2000
29031,689,Bronze,2000
29032,429,Bronze,2000
29033,687,Gold,2000
29034,689,Bronze,2000
29035,386,Silver,2000
29036,687,Gold,2000
29037,440,Gold,2000
29038,210,Gold,2000
29039,211,Gold,2000
29040,40,Bronze,2000
29041,109,Silver,2000
29042,660,Silver,2000
29043,688,Bronze,2000
29044,483,Silver,2000
29045,621,Silver,2000
29046,622,Gold,2000
29047,682,Silver,2000
29048,131,Bronze,2000
29049,120,Silver,2000
29050,318,Silver,2000
29051,123,Gold,2000
29052,659,Gold,2000
29053,663,Gold,2000
29054,662,Gold,2000
29055,490,Silver,2000
29056,588,Bronze,2000
29057,690,Gold,2000
29058,622,Silver,2000
29059,321,Bronze,2000
29060,328,Bronze,2000
29061,690,Gold,2000
29062,151,Silver,2000
29063,429,Silver,2000
29064,702,Silver,2000
29065,385,Bronze,2000
29066,607,Silver,2000
29067,613,Bronze,2000
29068,622,Silver,2000
29069,306,Silver,2000
29070,307,Gold,2000
29071,429,Gold,2000
29072,441,Silver,2000
29073,35,Bronze,2000
29074,650,Silver,2000
29075,684,Gold,2000
29076,152,Silver,2000
29077,343,Bronze,2000
29078,202,Bronze,2000
29079,315,Bronze,2000
29080,274,Bronze,2000
29081,145,Gold,2000
29082,617,Bronze,2000
29083,150,Gold,2000
29084,588,Bronze,2000
29085,294,Gold,2000
29086,85,Silver,2000
29087,588,Gold,2000
29088,152,Gold,2000
29089,679,Gold,2000
29090,150,Gold,2000
29091,680,Gold,2000
29092,679,Gold,2000
29093,84,Gold,2000
29094,180,Silver,2000
29095,439,Bronze,2000
29096,385,Gold,2000
29097,383,Silver,2000
29098,203,Bronze,2000
29099,90,Gold,2000
29100,328,Silver,2000
29101,152,Gold,2000
29102,342,Gold,2000
29103,673,Silver,2000
29104,673,Silver,2000
29105,690,Gold,2000
29106,690,Gold,2000
29107,623,Bronze,2000
29108,147,Bronze,2000
29109,711,Silver,2000
29110,692,Silver,2000
29111,22,Silver,2000
29112,35,Bronze,2000
29113,343,Bronze,2000
29114,268,Silver,2000
29115,342,Silver,2000
29116,383,Bronze,2000
29117,146,Bronze,2000
29118,292,Gold,2000
29119,372,Gold,2000
29120,372,Gold,2000
29121,290,Gold,2000
29122,292,Gold,2000
29123,687,Silver,2000
29124,588,Silver,2000
29125,588,Silver,2000
29126,403,Bronze,2000
29127,659,Gold,2000
29128,525,Gold,2000
29129,332,Bronze,2000
29130,148,Silver,2000
29131,362,Silver,2000
29132,372,Gold,2000
29133,705,Gold,2000
29134,662,Silver,2000
29135,382,Bronze,2000
29136,285,Bronze,2000
29137,134,Bronze,2000
29138,689,Silver,2000
29139,318,Silver,2000
29140,149,Bronze,2000
29141,263,Gold,2000
29142,137,Gold,2000
29143,385,Silver,2000
29144,723,Gold,2000
29145,332,Gold,2000
29146,689,Silver,2000
29147,729,Bronze,2000
29148,658,Silver,2000
29149,658,Silver,2000
29150,385,Bronze,2000
29151,150,Gold,2000
29152,150,Gold,2000
29153,358,Bronze,2000
29154,369,Bronze,2000
29155,662,Bronze,2000
29156,145,Silver,2000
29157,403,Gold,2000
29158,39,Gold,2000
29159,40,Gold,2000
29160,203,Silver,2000
29161,152,Bronze,2000
29162,689,Silver,2000
29163,380,Silver,2000
29164,377,Gold,2000
29165,378,Gold,2000
29166,342,Bronze,2000
29167,154,Silver,2000
29168,105,Gold,2000
29169,396,Bronze,2000
29170,318,Bronze,2000
29171,701,Gold,2000
29172,147,Gold,2000
29173,692,Bronze,2000
29174,372,Gold,2000
29175,639,Bronze,2000
29176,175,Silver,2000
29177,297,Bronze,2000
29178,284,Gold,2000
29179,279,Gold,2000
29180,278,Gold,2000
29181,283,Silver,2000
29182,426,Gold,2000
29183,284,Bronze,2000
29184,689,Bronze,2000
29185,689,Silver,2000
29186,103,Gold,2000
29187,372,Silver,2000
29188,623,Bronze,2000
29189,151,Bronze,2000
29190,134,Gold,2000
29191,128,Bronze,2000
29192,6,Gold,2002
29193,2,Gold,2002
29194,422,Silver,2002
29195,421,Silver,2002
29196,388,Bronze,2002
29197,389,Bronze,2002
29198,573,Silver,2002
29199,167,Bronze,2002
29200,236,Bronze,2002
29201,389,Bronze,2002
29202,220,Gold,2002
29203,226,Gold,2002
29204,5,Silver,2002
29205,574,Gold,2002
29206,572,Gold,2002
29207,388,Silver,2002
29208,564,Bronze,2002
29209,171,Silver,2002
29210,389,Bronze,2002
29211,389,Bronze,2002
29212,167,Silver,2002
29213,160,Gold,2002
29214,226,Bronze,2002
29215,336,Gold,2002
29216,171,Bronze,2002
29217,389,Gold,2002
29218,564,Silver,2002
29219,167,Gold,2002
29220,226,Gold,2002
29221,336,Silver,2002
29222,351,Silver,2002
29223,389,Silver,2002
29224,389,Silver,2002
29225,172,Gold,2002
29226,388,Silver,2002
29227,242,Silver,2002
29228,239,Bronze,2002
29229,236,Gold,2002
29230,389,Gold,2002
29231,564,Gold,2002
29232,230,Bronze,2002
29233,231,Gold,2002
29234,235,Silver,2002
29235,338,Gold,2002
29236,389,Bronze,2002
29237,389,Bronze,2002
29238,243,Silver,2002
29239,422,Bronze,2002
29240,236,Silver,2002
29241,156,Gold,2002
29242,157,Gold,2002
29243,159,Gold,2002
29244,160,Gold,2002
29245,388,Gold,2002
29246,585,Gold,2002
29247,592,Bronze,2002
29248,589,Silver,2002
29249,389,Gold,2002
29250,224,Silver,2002
29251,562,Gold,2002
29252,349,Silver,2002
29253,388,Gold,2002
29254,389,Gold,2002
29255,388,Gold,2002
29256,388,Bronze,2002
29257,388,Bronze,2002
29258,389,Silver,2002
29259,389,Gold,2002
29260,349,Gold,2002
29261,564,Silver,2002
29262,593,Bronze,2002
29263,564,Silver,2002
29264,11,Gold,2002
29265,568,Bronze,2002
29266,389,Gold,2002
29267,589,Bronze,2002
29268,388,Silver,2002
29269,240,Gold,2002
29270,230,Silver,2002
29271,231,Bronze,2002
29272,567,Silver,2002
29273,568,Gold,2002
29274,568,Gold,2002
29275,389,Silver,2002
29276,584,Gold,2002
29277,571,Bronze,2002
29278,389,Silver,2002
29279,388,Bronze,2002
29280,242,Gold,2002
29281,388,Silver,2002
29282,389,Silver,2002
29283,160,Bronze,2002
29284,226,Silver,2002
29285,349,Bronze,2002
29286,168,Silver,2002
29287,167,Gold,2002
29288,568,Bronze,2002
29289,388,Silver,2002
29290,388,Silver,2002
29291,389,Silver,2002
29292,389,Gold,2002
29293,3,Bronze,2002
29294,6,Silver,2002
29295,4,Gold,2002
29296,243,Silver,2002
29297,389,Bronze,2002
29298,242,Bronze,2002
29299,389,Bronze,2002
29300,220,Bronze,2002
29301,169,Gold,2002
29302,172,Bronze,2002
29303,7,Bronze,2002
29304,222,Silver,2002
29305,220,Gold,2002
29306,226,Gold,2002
29307,564,Bronze,2002
29308,226,Bronze,2002
29309,156,Silver,2002
29310,160,Silver,2002
29311,593,Gold,2002
29312,388,Gold,2002
29313,172,Gold,2002
29314,388,Gold,2002
29315,564,Silver,2002
29316,573,Bronze,2002
29317,243,Silver,2002
29318,597,Gold,2002
29319,336,Bronze,2002
29320,388,Bronze,2002
29321,388,Gold,2002
29322,565,Gold,2002
29323,563,Bronze,2002
29324,564,Gold,2002
29325,571,Gold,2002
29326,600,Silver,2002
29327,346,Bronze,2002
29328,160,Gold,2002
29329,566,Silver,2002
29330,567,Gold,2002
29331,334,Bronze,2002
29332,388,Bronze,2002
29333,8,Bronze,2002
29334,7,Silver,2002
29335,422,Bronze,2002
29336,418,Bronze,2002
29337,421,Bronze,2002
29338,568,Bronze,2002
29339,389,Gold,2002
29340,389,Silver,2002
29341,242,Bronze,2002
29342,408,Silver,2002
29343,344,Bronze,2002
29344,598,Silver,2002
29345,157,Bronze,2002
29346,160,Silver,2002
29347,422,Bronze,2002
29348,388,Silver,2002
29349,565,Silver,2002
29350,564,Gold,2002
29351,564,Bronze,2002
29352,407,Silver,2002
29353,160,Gold,2002
29354,574,Silver,2002
29355,573,Gold,2002
29356,572,Bronze,2002
29357,573,Silver,2002
29358,169,Silver,2002
29359,389,Gold,2002
29360,389,Gold,2002
29361,171,Bronze,2002
29362,164,Gold,2002
29363,167,Gold,2002
29364,236,Gold,2002
29365,172,Bronze,2002
29366,228,Gold,2002
29367,422,Silver,2002
29368,169,Silver,2002
29369,227,Bronze,2002
29370,573,Gold,2002
29371,224,Gold,2002
29372,422,Silver,2002
29373,389,Bronze,2002
29374,172,Silver,2002
29375,388,Silver,2002
29376,236,Bronze,2002
29377,599,Bronze,2002
29378,341,Gold,2002
29379,388,Silver,2002
29380,388,Gold,2002
29381,167,Bronze,2002
29382,227,Gold,2002
29383,408,Bronze,2002
29384,389,Bronze,2002
29385,169,Silver,2002
29386,388,Gold,2002
29387,388,Gold,2002
29388,568,Gold,2002
29389,573,Silver,2002
29390,388,Gold,2002
29391,388,Bronze,2002
29392,578,Silver,2002
29393,389,Gold,2002
29394,389,Silver,2002
29395,388,Bronze,2002
29396,389,Silver,2002
29397,389,Silver,2002
29398,422,Silver,2002
29399,3,Silver,2002
29400,4,Bronze,2002
29401,598,Bronze,2002
29402,579,Bronze,2002
29403,243,Gold,2002
29404,169,Bronze,2002
29405,11,Silver,2002
29406,9,Gold,2002
29407,10,Gold,2002
29408,7,Gold,2002
29409,8,Silver,2002
29410,388,Bronze,2002
29411,388,Bronze,2002
29412,573,Bronze,2002
29413,568,Bronze,2002
29414,410,Bronze,2002
29415,388,Bronze,2002
29416,169,Gold,2002
29417,167,Bronze,2002
29418,236,Gold,2002
29419,169,Gold,2002
29420,388,Bronze,2002
29421,341,Bronze,2002
29422,346,Gold,2002
29423,422,Gold,2002
29424,418,Gold,2002
29425,421,Gold,2002
29426,169,Gold,2002
29427,171,Gold,2002
29428,388,Bronze,2002
29429,389,Bronze,2002
29430,243,Bronze,2002
29431,600,Gold,2002
29432,388,Silver,2002
29433,388,Silver,2002
29434,408,Gold,2002
29435,388,Gold,2002
29436,236,Bronze,2002
29437,563,Silver,2002
29438,564,Bronze,2002
29439,564,Bronze,2002
29440,389,Bronze,2002
29441,388,Gold,2002
29442,389,Bronze,2002
29443,573,Silver,2002
29444,336,Silver,2002
29445,389,Silver,2002
29446,159,Silver,2002
29447,160,Silver,2002
29448,243,Gold,2002
29449,388,Gold,2002
29450,222,Bronze,2002
29451,226,Silver,2002
29452,388,Bronze,2002
29453,422,Gold,2002
29454,422,Gold,2002
29455,336,Bronze,2002
29456,160,Bronze,2002
29457,388,Bronze,2002
29458,408,Silver,2002
29459,242,Silver,2002
29460,243,Gold,2002
29461,389,Bronze,2002
29462,346,Silver,2002
29463,159,Bronze,2002
29464,574,Bronze,2002
29465,572,Silver,2002
29466,389,Silver,2002
29467,388,Silver,2002
29468,4,Silver,2002
29469,2,Silver,2002
29470,388,Bronze,2002
29471,389,Silver,2002
29472,388,Silver,2002
29473,240,Bronze,2002
29474,236,Silver,2002
29475,8,Gold,2002
29476,243,Gold,2002
29477,389,Silver,2002
29478,9,Bronze,2002
29479,243,Bronze,2002
29480,242,Gold,2002
29481,231,Silver,2002
29482,239,Silver,2002
29483,388,Gold,2002
29484,410,Silver,2002
29485,388,Gold,2002
29486,388,Bronze,2002
29487,162,Bronze,2002
29488,243,Bronze,2002
29489,388,Gold,2002
29490,562,Silver,2002
29491,563,Gold,2002
29492,243,Silver,2002
29493,410,Gold,2002
29494,389,Gold,2002
29495,344,Silver,2002
29496,568,Gold,2002
29497,590,Gold,2002
29498,592,Silver,2002
29499,571,Silver,2002
29500,9,Silver,2002
29501,10,Bronze,2002
29502,235,Gold,2002
29503,388,Gold,2002
29504,598,Gold,2002
29505,599,Gold,2002
29506,236,Silver,2002
29507,336,Gold,2002
29508,338,Gold,2002
29509,10,Silver,2002
29510,156,Bronze,2002
29511,573,Bronze,2002
29512,389,Bronze,2002
29513,226,Silver,2002
29514,389,Gold,2002
29515,334,Silver,2002
29516,157,Silver,2002
29517,160,Bronze,2002
29518,388,Silver,2002
29519,389,Gold,2002
29520,578,Gold,2002
29521,407,Bronze,2002
29522,172,Silver,2002
29523,388,Gold,2002
29524,11,Bronze,2002
29525,162,Gold,2002
29526,167,Bronze,2002
29527,569,Silver,2002
29528,567,Bronze,2002
29529,388,Silver,2002
29530,5,Bronze,2002
29531,2,Bronze,2002
29532,242,Gold,2002
29533,242,Bronze,2002
29534,243,Gold,2002
29535,171,Silver,2002
29536,408,Gold,2002
29537,570,Silver,2002
29538,584,Bronze,2002
29539,579,Silver,2002
29540,388,Silver,2002
29541,160,Bronze,2002
29542,236,Bronze,2002
29543,564,Silver,2002
29544,596,Bronze,2002
29545,597,Bronze,2002
29546,388,Silver,2002
29547,388,Silver,2002
29548,591,Silver,2002
29549,389,Bronze,2002
29550,243,Silver,2002
29551,585,Silver,2002
29552,389,Silver,2002
29553,389,Bronze,2002
29554,242,Silver,2002
29555,240,Silver,2002
29556,236,Gold,2002
29557,388,Gold,2002
29558,338,Gold,2002
29559,388,Bronze,2002
29560,389,Bronze,2002
29561,351,Bronze,2002
29562,591,Bronze,2002
29563,6,Bronze,2002
29564,228,Silver,2002
29565,226,Bronze,2002
29566,389,Silver,2002
29567,573,Gold,2002
29568,579,Gold,2002
29569,169,Silver,2002
29570,242,Bronze,2002
29571,242,Bronze,2002
29572,239,Gold,2002
29573,160,Silver,2002
29574,388,Gold,2002
29575,169,Bronze,2002
29576,570,Gold,2002
29577,338,Bronze,2002
29578,389,Gold,2002
29579,169,Bronze,2002
29580,593,Silver,2002
29581,338,Gold,2002
29582,389,Bronze,2002
29583,230,Gold,2002
29584,235,Bronze,2002
29585,236,Silver,2002
29586,167,Silver,2002
29587,164,Silver,2002
29588,167,Silver,2002
29589,224,Bronze,2002
29590,226,Gold,2002
29591,341,Silver,2002
29592,389,Gold,2002
29593,599,Silver,2002
29594,565,Bronze,2002
29595,388,Gold,2002
29596,226,Bronze,2002
29597,389,Gold,2002
29598,590,Bronze,2002
29599,389,Gold,2002
29600,570,Bronze,2002
29601,422,Bronze,2002
29602,169,Bronze,2002
29603,3,Gold,2002
29604,568,Silver,2002
29605,389,Gold,2002
29606,388,Silver,2002
29607,243,Bronze,2002
29608,422,Gold,2002
29609,418,Silver,2002
29610,578,Bronze,2002
29611,408,Bronze,2002
29612,167,Silver,2002
29613,388,Silver,2002
29614,351,Gold,2002
29615,242,Silver,2002
29616,564,Gold,2002
29617,585,Bronze,2002
29618,242,Gold,2002
29619,389,Silver,2002
29620,562,Bronze,2002
29621,564,Gold,2002
29622,388,Bronze,2002
29623,573,Gold,2002
29624,590,Silver,2002
29625,592,Gold,2002
29626,591,Gold,2002
29627,242,Gold,2002
29628,344,Gold,2002
29629,589,Gold,2002
29630,222,Gold,2002
29631,227,Silver,2002
29632,568,Bronze,2002
29633,584,Silver,2002
29634,5,Gold,2002
29635,389,Bronze,2002
29636,600,Bronze,2002
29637,596,Silver,2002
29638,597,Silver,2002
29639,242,Silver,2002
29640,389,Silver,2002
29641,168,Bronze,2002
29642,164,Bronze,2002
29643,569,Bronze,2002
29644,568,Silver,2002
29645,388,Silver,2002
29646,389,Silver,2002
29647,243,Bronze,2002
29648,389,Gold,2002
29649,168,Gold,2002
29650,162,Silver,2002
29651,167,Gold,2002
29652,596,Gold,2002
29653,334,Gold,2002
29654,569,Gold,2002
29655,566,Gold,2002
29656,568,Silver,2002
29657,566,Bronze,2002
29658,568,Silver,2002
29659,388,Bronze,2002
29660,388,Silver,2002
29661,388,Silver,2002
29662,388,Gold,2002
29663,388,Bronze,2002
29664,338,Bronze,2002
29665,171,Gold,2002
29666,407,Gold,2002
29667,573,Bronze,2002
29668,228,Bronze,2002
29669,226,Silver,2002
29670,714,Silver,2004
29671,285,Silver,2004
29672,669,Silver,2004
29673,723,Silver,2004
29674,687,Bronze,2004
29675,266,Gold,2004
29676,434,Bronze,2004
29677,312,Bronze,2004
29678,429,Gold,2004
29679,386,Bronze,2004
29680,150,Bronze,2004
29681,453,Gold,2004
29682,700,Silver,2004
29683,176,Bronze,2004
29684,492,Gold,2004
29685,100,Gold,2004
29686,524,Bronze,2004
29687,343,Silver,2004
29688,545,Gold,2004
29689,84,Bronze,2004
29690,685,Gold,2004
29691,429,Gold,2004
29692,588,Silver,2004
29693,690,Gold,2004
29694,183,Silver,2004
29695,437,Bronze,2004
29696,437,Bronze,2004
29697,673,Bronze,2004
29698,384,Gold,2004
29699,687,Gold,2004
29700,150,Silver,2004
29701,150,Bronze,2004
29702,343,Silver,2004
29703,400,Gold,2004
29704,151,Bronze,2004
29705,544,Silver,2004
29706,386,Bronze,2004
29707,129,Bronze,2004
29708,128,Silver,2004
29709,103,Bronze,2004
29710,701,Bronze,2004
