athleteID,age,sex,height,weight
19774,22,M,211,122
19775,48,M,184,66
19776,48,M,184,66
19777,17,F,165,47
19778,27,M,205,96
19779,19,M,183,70
19780,24,M,178,74
19781,25,F,166,61
19782,26,F,170,67
19783,29,M,190,76
19784,27,F,176,68
19785,30,M,194,84
19786,21,M,213,113
19787,18,M,161,57
19788,24,F,164,
19789,26,M,187,92
19790,24,M,172,64
19791,22,M,196,88
19792,24,M,156,56
19793,29,M,181,88
19794,25,M,190,88
19795,31,M,175,79
19796,28,M,187,85
19797,32,M,179,73
19798,47,M,183,73
19799,29,M,180,71
19800,23,M,175,82
19801,23,F,168,55
19802,22,M,198,100
19803,24,M,179,69
19804,24,M,179,69
19805,24,M,179,69
19806,27,M,182,82
19807,29,M,177,70
19808,21,M,161,56
19809,24,M,178,82
19810,28,M,184,86
19811,28,M,184,86
19812,19,F,162,57
19813,25,F,174,62
19814,28,M,188,80
19815,23,F,184,71
19816,23,M,176,77
19817,25,M,190,79
19818,28,F,175,61
19819,28,M,190,90
19820,26,F,174,55
19821,23,F,180,75
19822,19,F,180,72
19823,30,F,163,46
19824,27,M,180,72
19825,27,M,193,114
19826,22,F,181,80
19827,23,M,175,76
19828,22,F,190,73
19829,23,M,186,88
19830,24,F,164,65
19831,23,M,185,79
19832,20,F,168,56
19833,19,F,173,65
19834,24,M,165,62
19835,20,F,175,67
19836,18,F,170,63
19837,18,F,164,45
19838,20,F,169,62
19839,26,M,175,73
19840,35,M,185,91
19841,35,M,185,91
19842,17,F,175,55
19843,24,M,176,68
19844,22,M,189,79
19845,25,M,179,75
19846,17,M,183,78
19847,23,M,168,61
19848,15,F,164,57
19849,24,M,182,70
19850,27,F,168,60
19851,27,F,168,60
19852,29,M,193,89
19853,23,M,188,80
19854,23,M,188,80
19855,23,M,188,80
19856,23,M,188,80
19857,25,M,173,64
19858,25,M,164,58
19859,23,F,173,70
19860,18,F,166,62
19861,20,M,164,58
19862,20,M,164,58
19863,20,M,164,58
19864,20,M,164,58
19865,20,M,164,58
19866,20,M,164,58
19867,21,M,172,65
19868,22,F,176,65
19869,21,F,179,73
19870,26,M,154,60
19871,19,M,167,63
19872,22,F,177,68
19873,23,M,181,86
19874,25,M,172,60
19875,46,M,177,70
19876,23,F,181,73.5
19877,31,F,175,68
19878,27,M,185,84
19879,24,F,162,55
19880,27,M,180,70
19881,22,M,171,68
19882,26,F,172,68
19883,19,F,190,81
19884,23,F,175,70
19885,30,M,180,85
19886,30,M,180,85
19887,25,M,188,84
19888,27,M,190,100
19889,27,M,197,91
19890,32,F,170,78
19891,37,M,167,55
19892,17,M,168,54
19893,25,M,194,91
19894,24,F,181,84
19895,34,M,188,82
19896,20,M,158,53
19897,20,M,158,53
19898,20,M,158,53
19899,24,M,175,73
19900,24,M,175,73
19901,33,F,166,57
19902,22,M,185,86
19903,24,M,190,85
19904,26,F,170,55
19905,29,M,195,89
19906,21,M,194,82
19907,21,M,198,99
19908,29,M,178,75
19909,24,M,180,138
19910,23,M,188,83
19911,23,M,188,83
19912,22,M,190,95
19913,45,M,172,68
19914,21,F,157,44
19915,21,F,157,44
19916,24,F,169,58
19917,23,M,195,90
19918,24,M,179,85
19919,24,M,179,85
19920,18,F,163,50
19921,22,M,160,48
19922,24,F,190,73
19923,19,F,159,52
19924,20,M,170,65
19925,28,M,174,65
19926,26,M,175,77
19927,26,M,176,77
19928,24,M,189,90
19929,21,M,178,77
19930,25,M,170,77
19931,18,M,186,82
19932,18,M,186,82
19933,25,M,153,56
19934,25,M,183,70
19935,25,M,190,88
19936,21,M,195,87
19937,26,F,170,68
19938,29,M,198,92
19939,31,M,177,80
19940,21,M,180,71
19941,21,M,180,71
19942,24,F,175,67
19943,32,M,190,86
19944,22,M,204,102
19945,25,M,182,76
19946,25,M,167,71
19947,27,M,188,135.5
19948,24,M,187,75
19949,29,M,176,66
19950,29,M,176,66
19951,26,M,170,65
19952,26,M,170,65
19953,24,M,187,90
19954,19,F,174,63
19955,27,M,164,65
19956,23,M,183,77
19957,28,M,177,73
19958,24,F,162,55
19959,25,M,178,72
19960,20,M,165,51
19961,28,M,195,91
19962,23,M,167,70
19963,24,F,167,59
19964,21,F,190,77
19965,20,M,183,77
19966,20,M,183,77
19967,24,M,177,73
19968,30,M,170,59
19969,27,M,193,89
19970,28,M,182,78
19971,32,M,180,63
19972,23,M,178,55
19973,18,F,148,40
19974,18,F,148,40
19975,18,F,148,40
19976,19,F,172,64
19977,19,F,172,64
19978,19,F,172,64
19979,26,M,184,84
19980,18,M,180,74
19981,25,M,176,68
19982,28,M,188,112
19983,26,F,195,77
19984,23,M,170,89
19985,24,M,170,71
19986,22,M,173,66
19987,26,F,172,74
19988,28,F,188,70
19989,19,F,166,55
19990,34,M,197,100
19991,18,M,173,74
19992,26,F,178,77
19993,18,M,195,97
19994,23,M,172,70
19995,33,F,172,61
19996,20,F,190,68
19997,26,M,193,80
19998,27,F,170,58
19999,33,M,170,90
20000,19,M,185,78
20001,18,F,175,68
20002,18,F,175,68
20003,22,F,162,50
20004,26,F,177,63
20005,25,M,155,57
20006,18,F,177,68
20007,28,M,190,85
20008,26,M,185,88
20009,26,M,185,88
20010,26,M,185,88
20011,19,F,170,59
20012,22,M,201,78
20013,26,M,182,70
20014,28,F,169,58
20015,24,M,176,70
20016,21,M,198,107
20017,32,M,196,100
20018,26,M,187,81
20019,18,F,181,72
20020,19,M,188,84
20021,19,M,188,84
20022,19,M,188,84
20023,26,F,165,52
20024,27,M,170,66
20025,27,M,170,66
20026,27,M,170,66
20027,26,F,171,69
20028,26,M,175,82
20029,26,M,175,82
20030,24,M,178,87
20031,23,F,165,59
20032,28,M,186,72
20033,26,F,157,45
20034,23,F,163,51
20035,23,F,163,51
20036,22,M,,
20037,26,F,172,66
20038,19,M,176,72
20039,22,F,181,75
20040,19,F,187,78
20041,27,F,175,98
20042,22,F,162,57
20043,23,M,189,85
20044,26,M,184,84
20045,20,M,200,98
20046,32,M,189,96
20047,26,M,183,86
20048,26,M,183,86
20049,21,M,183,91
20050,30,M,183,73
20051,28,M,168,54
20052,24,M,197,90
20053,,M,,
20054,17,M,180,66
20055,28,M,170,70
20056,31,M,175,82
20057,18,F,175,62
20058,28,M,204,95
20059,29,F,168,56
20060,18,M,165,64
20061,22,F,177,68
20062,29,M,193,84
20063,25,M,193,85
20064,21,M,199,92
20065,23,M,182,148
20066,23,M,186,90
20067,28,M,186,95
20068,30,F,169,60
20069,29,M,175,68
20070,25,M,186,86
20071,23,M,197,96
20072,31,M,174,93.5
20073,20,F,172,60
20074,24,M,172,68
20075,25,M,187,86
20076,30,M,180,68
20077,23,M,182,83
20078,23,M,182,83
20079,27,M,180,75
20080,27,M,180,75
20081,22,M,175,65
20082,25,F,195,75
20083,22,M,,
20084,23,M,179,81
20085,27,F,185,76
20086,31,M,176,86
20087,22,M,175,77
20088,22,M,180,76
20089,22,M,180,76
20090,23,F,168,58
20091,23,F,175,63
20092,20,M,177,54
20093,20,M,177,54
20094,21,M,175,65
20095,30,F,157,44
20096,18,M,198,70
20097,23,M,203,96
20098,23,M,182,112
20099,22,F,166,66
20100,29,M,180,78
20101,26,M,193,89
20102,21,F,179,68
20103,30,F,172,67
20104,21,M,184,84
20105,25,M,185,85
20106,20,F,170,61
20107,23,M,169,75
20108,19,F,183,80
20109,24,F,173,71
20110,20,F,165,58
20111,20,F,165,58
20112,23,M,182,78
20113,24,M,168,71
20114,27,M,183,83
20115,26,F,179,74
20116,29,F,172,61
20117,22,M,195,95
20118,20,F,168,55
20119,22,M,170,61
20120,18,M,175,60
20121,23,F,176,67
20122,22,M,178,71
20123,24,M,186,88
20124,27,M,180,95
20125,18,F,177,78
20126,24,F,168,61
20127,18,F,175,60
20128,18,F,175,60
20129,18,F,175,60
20130,24,F,175,62
20131,24,F,175,62
20132,28,M,186,95
20133,25,M,193,94
20134,23,M,175,70
20135,21,F,166,54
20136,27,M,180,64
20137,23,M,174,63
20138,25,F,164,54
20139,30,M,183,83
20140,31,M,185,110
20141,25,F,191,75
20142,23,M,184,85
20143,22,M,204,105
20144,27,M,162,57
20145,16,F,179,73
20146,21,M,194,90
20147,34,M,176,79
20148,34,M,176,79
20149,14,F,150,42
20150,14,F,150,42
20151,14,F,150,42
20152,23,M,194,87
20153,29,F,167,53
20154,28,F,181,78
20155,23,F,173,57
20156,23,F,173,57
20157,22,F,183,71
20158,23,F,168,56
20159,23,F,168,56
20160,22,M,195,94
20161,24,M,166,57
20162,30,M,195,130
20163,23,M,205,106
20164,28,M,180,89
20165,35,M,185,70
20166,28,M,189,62
20167,25,M,194,85
20168,19,M,197,89
20169,23,M,203,98
20170,28,F,162,61
20171,28,F,162,61
20172,22,F,174,58
20173,22,F,174,58
20174,18,M,190,80
20175,18,F,170,58
20176,25,M,172,75
20177,24,M,177,71
20178,21,F,178,62
20179,30,M,176,69
20180,20,M,176,73
20181,25,M,182,72
20182,19,M,,
20183,25,F,170,64
20184,20,F,185,82
20185,19,M,175,62
20186,28,M,186,110
20187,44,M,183,88
20188,21,F,175,63
20189,20,M,180,78
20190,23,M,173,68
20191,19,M,180,84
20192,29,M,176,75
20193,27,M,187,86
20194,22,M,197,93
20195,21,F,177,75
20196,24,M,193,86
20197,22,F,164,52
20198,20,M,173,70
20199,37,M,188,110
20200,26,M,195,89
20201,19,M,158,56
20202,27,M,176,70
20203,30,F,173,66
20204,25,F,176,72
20205,22,M,191,86
20206,34,F,168,54
20207,34,F,168,54
20208,24,M,180,68
20209,28,M,185,102
20210,29,M,186,77
20211,28,M,176,63
20212,21,F,181,64
20213,33,M,175,70
20214,22,M,180,74
20215,26,F,183,72
20216,24,M,182,79
20217,27,M,208,107
20218,31,M,160,75
20219,26,M,156,60
20220,17,M,165,55
20221,18,F,172,57
20222,19,F,178,66
20223,19,F,178,66
20224,28,M,198,140
20225,28,M,184,78
20226,26,F,167,63
20227,28,M,187,99
20228,25,M,201,90
20229,25,M,172,62
20230,27,M,181,85
20231,31,M,194,89
20232,25,M,190,80
20233,20,M,184,78
20234,22,M,193,103
20235,21,M,162,51
20236,23,M,181,87
20237,37,M,173,72
20238,20,F,170,60
20239,26,M,172,68
20240,21,M,183,78
20241,25,M,168,70
20242,24,M,190,90
20243,23,M,190,85
20244,16,F,145,42
20245,16,F,145,42
20246,16,F,145,42
20247,16,F,145,42
20248,16,F,145,42
20249,27,M,193,97
20250,27,M,193,97
20251,30,M,182,71
20252,15,F,165,48
20253,19,F,172,59
20254,29,M,176,78
20255,24,F,171,48
20256,25,M,180,78
20257,33,M,187,112
20258,23,M,183,85
20259,25,M,174,67
20260,29,M,189,92
20261,33,F,170,75
20262,22,M,193,88
20263,26,M,189,91
20264,25,M,175,75
20265,25,M,188,92
20266,19,M,175,70
20267,28,F,175,67
20268,27,M,193,90
20269,22,M,174,69
20270,28,M,193,93
20271,24,M,212,110
20272,22,M,,
20273,27,F,176,74
20274,20,F,166,60
20275,22,M,194,88
20276,22,M,196,89
20277,24,F,164,60
20278,20,F,180,61
20279,23,M,194,90
20280,21,F,162,55
20281,21,F,162,55
20282,23,M,192,87
20283,24,M,184,87
20284,30,M,182,79
20285,28,M,178,74
20286,20,M,187,93
20287,29,M,167,55
20288,20,M,174,60
20289,20,M,185,84
20290,23,M,180,143
20291,23,M,157,54
20292,21,M,168,69
20293,29,M,180,67
20294,30,M,186,99
20295,26,M,193,93
20296,24,M,181,75
20297,21,M,174,78
20298,29,M,174,81
20299,25,M,198,89
20300,28,M,175,66
20301,28,F,168,70
20302,19,M,189,92
20303,24,M,178,64
20304,26,M,178,70
20305,20,F,179,78
20306,40,M,185,70
20307,23,M,190,88
20308,25,M,180,77
20309,28,M,188,89
20310,28,M,188,89
20311,22,M,156,52
20312,20,F,165,59
20313,17,F,185,67
20314,26,M,187,82
20315,23,F,170,64
20316,23,F,176,85
20317,23,M,185,80
20318,23,M,192,82
20319,35,M,182,104
20320,24,F,180,77
20321,39,M,182,70
20322,22,M,188,86
20323,22,M,188,86
20324,20,M,192,87
20325,23,M,181,78
20326,22,M,183,79
20327,25,M,190,95
20328,26,F,170,54
20329,25,M,177,74
20330,23,M,173,82
20331,17,F,176,59
20332,21,F,178,60
20333,21,M,194,85
20334,25,M,185,83
20335,23,M,170,75
20336,24,M,173,70
20337,22,F,182,63
20338,22,F,182,63
20339,22,F,182,63
20340,24,M,186,86
20341,25,M,172,74
20342,20,F,161,52
20343,33,M,183,75
20344,25,M,185,80
20345,30,M,170,83
20346,17,F,171,67
20347,19,F,173,60
20348,18,F,184,70
20349,27,F,175,62
20350,35,F,169,61
20351,23,M,178,73
20352,26,M,188,89
20353,26,F,165,53
20354,28,M,178,80
20355,22,M,168,58
20356,20,F,173,66
20357,17,M,176,74
20358,17,M,176,74
20359,25,M,169,63
20360,31,M,198,91
20361,31,F,178,60
20362,22,M,194,89
20363,28,M,175,72
20364,28,M,175,72
20365,21,M,183,78
20366,24,M,184,83
20367,25,M,177,72
20368,19,M,200,84
20369,50,M,183,83
20370,29,M,171,86
20371,21,M,181,78
20372,26,M,186,83
20373,24,F,168,52
20374,20,M,178,69
20375,24,F,180,64
20376,24,F,180,64
20377,31,F,162,53
20378,31,F,162,53
20379,23,M,178,69
20380,23,M,190,91
20381,34,F,170,57
20382,21,M,170,67
20383,27,F,178,75
20384,28,M,173,73
20385,30,M,175,68
20386,20,F,175,68
20387,18,M,164,75
20388,24,M,175,85
20389,22,M,181,75
20390,26,M,185,80
20391,24,M,160,48
20392,19,F,166,60
20393,25,F,182,75
20394,21,F,177,69
20395,26,M,164,57
20396,26,M,164,57
20397,26,M,192,80
20398,23,F,165,52
20399,32,M,173,63
20400,25,M,194,91
20401,23,M,195,98
20402,18,F,183,79
20403,16,F,156,41
20404,32,F,179,82
20405,24,M,191,100
20406,22,F,172,63
20407,24,M,191,112
20408,17,F,152,44
20409,31,M,187,88
20410,25,M,178,91
20411,30,M,177,75
20412,23,F,165,60
20413,32,F,170,61
20414,21,M,165,54
20415,26,M,195,93
20416,26,M,173,59
20417,30,F,170,63
20418,25,M,170,73
20419,24,M,185,66
20420,16,F,167,57
20421,16,F,167,57
20422,16,F,167,57
20423,28,M,193,93
20424,20,M,192,94
20425,23,F,180,77
20426,31,M,188,108
20427,19,M,178,73
20428,23,M,195,91
20429,29,M,174,50
20430,27,M,188,84
20431,33,F,160,48
20432,33,F,160,48
20433,21,M,196,88
20434,21,M,196,88
20435,21,M,196,88
20436,19,M,174,73
20437,24,M,180,77
20438,24,M,,
20439,27,M,187,79
20440,24,F,172,66
20441,25,F,173,63
20442,37,F,162,48
20443,24,M,180,79
20444,22,M,191,91
20445,22,F,178,69
20446,25,M,188,86
20447,41,M,163,76
20448,19,F,155,47
20449,23,F,168,63
20450,25,M,203,95
20451,32,M,195,86
20452,24,F,166,54
20453,22,M,188,81
20454,22,M,188,81
20455,22,M,188,81
20456,22,M,188,81
20457,30,M,190,93
20458,26,M,183,83
20459,30,F,163,58
20460,24,M,205,98
20461,16,F,145,40
20462,16,F,145,40
20463,16,F,145,40
20464,16,F,145,40
20465,16,F,145,40
20466,19,M,181,70
20467,29,F,184,84
20468,30,M,162,52
20469,17,F,162,50
20470,23,M,174,74
20471,19,M,170,65
20472,24,F,181,81
20473,22,F,179,77
20474,31,M,183,103
20475,31,M,183,110
20476,19,M,183,71
20477,29,M,185,78
20478,17,M,167,57
20479,25,F,167,61
20480,24,M,189,100
20481,26,M,195,91
20482,21,M,187,72
20483,24,M,178,82
20484,21,M,183,95
20485,22,M,180,84
20486,23,M,182,81
20487,24,M,194,89
20488,24,F,170,60
20489,26,F,167,54
20490,40,F,177,68
20491,25,M,179,83
20492,25,M,179,83
20493,25,M,184,92
20494,24,F,160,50
20495,24,F,175,69
20496,25,M,173,72
20497,22,M,163,50
20498,20,M,180,75
20499,28,M,183,107
20500,23,M,190,90
20501,25,M,195,93
20502,37,M,176,72
20503,21,M,180,71
20504,20,M,205,118
20505,28,M,190,78
20506,22,M,161,48
20507,26,M,187,88
20508,26,M,160,57
20509,20,M,197,97
20510,23,M,166,61
20511,23,M,166,61
20512,23,M,184,89
20513,26,M,,
20514,17,F,183,68
20515,26,F,160,48
20516,23,M,182,76
20517,21,F,172,68
20518,23,M,190,95
20519,27,M,175,59
20520,22,F,185,68
20521,31,M,185,79
20522,28,M,185,86
20523,33,M,176,67
20524,25,F,170,54
20525,19,M,165,58
20526,27,M,165,56
20527,27,M,188,82
20528,22,M,205,104
20529,23,F,165,57
20530,23,M,,
20531,26,M,178,78
20532,21,F,170,57
20533,26,M,179,85
20534,18,M,182,76
20535,24,M,167,63
20536,21,M,175,68
20537,22,M,183,92
20538,26,F,183,68
20539,20,F,170,57
20540,28,M,185,77
20541,23,M,175,79
20542,21,F,155,47
20543,18,F,181,76
20544,22,M,186,70
20545,24,F,165,57
20546,19,F,187,76
20547,23,F,180,69
20548,25,F,170,60
20549,18,F,169,60
20550,20,F,173,69
20551,23,M,182,68
20552,21,M,198,91
20553,28,M,190,89
20554,28,M,185,89
20555,21,M,185,82
20556,21,M,176,78
20557,24,M,170,72
20558,22,M,170,65
20559,23,M,180,78
20560,25,M,190,79
20561,18,F,180,66
20562,18,F,180,66
20563,18,F,180,66
20564,24,M,185,73
20565,20,M,181,72
20566,23,M,165,60
20567,23,M,165,60
20568,23,M,165,60
20569,24,M,170,95
20570,24,M,181,73
20571,30,F,177,70
20572,20,M,181,100
20573,25,M,179,80
20574,25,M,189,82
20575,23,F,180,80
20576,25,F,184,73
20577,25,F,159,62
20578,19,F,170,59
20579,23,M,197,93
20580,22,M,212,100
20581,25,M,192,87
20582,26,M,186,90
20583,19,M,193,80
20584,28,M,193,84
20585,19,F,170,56
20586,27,M,183,79
20587,20,F,168,60
20588,21,F,180,74
20589,20,M,167,54
20590,30,M,181,79
20591,20,F,186,76
20592,27,F,174,65
20593,22,F,173,70
20594,23,M,174,85
20595,27,M,185,75
20596,27,M,185,75
20597,34,F,165,48
20598,19,F,174,58
20599,19,F,174,58
20600,25,M,183,73
20601,25,M,157,48
20602,22,F,174,57
20603,21,F,173,50
20604,18,F,166,51
20605,25,F,163,54
20606,30,M,181,86
20607,19,M,170,54
20608,19,M,170,54
20609,22,F,185,75
20610,23,M,193,91
20611,25,M,181,78
20612,24,M,193,93
20613,25,M,175,70
20614,19,M,191,77
20615,19,M,191,77
20616,32,M,175,73
20617,27,M,174,70
20618,24,M,186,83
20619,28,M,171,70
20620,24,M,172,69
20621,20,M,165,60
20622,23,F,168,68
20623,15,F,172,57
20624,20,F,172,64
20625,27,M,192,84
20626,22,M,179,78
20627,33,M,193,115
20628,22,F,165,59
20629,29,M,185,80
20630,25,M,175,72
20631,24,F,153,48
20632,30,M,200,96
20633,27,M,195,86
20634,23,M,190,85
20635,23,M,190,85
20636,21,M,177,75
20637,22,M,184,79
20638,18,F,165,55
20639,28,M,187,87
20640,22,M,190,86
20641,24,F,180,70
20642,20,F,165,54
20643,18,M,190,77
20644,18,M,184,72
20645,27,F,175,68
20646,24,F,163,56
20647,18,F,162,49
20648,24,M,158,56
20649,26,F,153,50
20650,26,F,153,50
20651,27,F,174,70
20652,27,M,204,103
20653,19,F,159,50
20654,22,M,193,94
20655,26,F,183,86
20656,26,M,176,85
20657,21,M,160,53
20658,25,M,176,68
20659,21,M,170,71
20660,27,M,180,127
20661,26,M,162,57
20662,21,F,181,73
20663,23,F,179,73
20664,26,M,164,68
20665,21,M,176,67
20666,22,M,165,56
20667,26,M,169,68
20668,20,F,178,65
20669,20,F,168,65
20670,22,F,167,60
20671,23,M,180,70
20672,24,M,,
20673,28,M,174,69
20674,28,M,174,69
20675,30,F,170,60
20676,19,M,158,52
20677,24,F,169,65
20678,26,F,174,70
20679,27,F,174,65
20680,21,F,173,68
20681,24,F,180,76
20682,17,F,204,115
20683,21,F,172,62
20684,19,F,156,50
20685,22,M,162,52
20686,16,F,155,41
20687,16,F,152,41
20688,21,M,193,70
20689,20,F,168,61
20690,27,F,177,65
20691,22,M,174,71
20692,23,M,178,71
20693,28,M,183,68
20694,28,M,183,68
20695,18,F,169,54
20696,29,M,210,110
20697,22,M,187,77
20698,29,M,183,80
20699,17,F,174,55
20700,22,F,,
20701,22,M,188,96
20702,26,M,182,90
20703,29,M,187,97
20704,21,M,192,88
20705,21,M,192,88
20706,20,M,176,82
20707,29,M,165,54
20708,28,M,179,74
20709,28,M,170,73
20710,44,M,162,68
20711,25,M,182,74
20712,28,M,181,78
20713,24,M,182,77
20714,25,M,166,67
20715,23,M,183,74
20716,29,F,179,82
20717,21,M,200,86
20718,28,M,187,88
20719,25,M,190,92
20720,31,M,170,72
20721,26,M,192,91
20722,28,M,178,73
20723,27,F,174,70
20724,26,F,183,82
20725,26,F,183,82
20726,26,M,170,52
20727,25,M,198,95
20728,28,M,175,58
20729,21,M,192,86
20730,26,M,170,72
20731,23,M,211,120
20732,26,F,179,75
20733,26,F,179,75
20734,21,F,178,68
20735,25,F,180,74
20736,25,F,180,74
20737,20,M,187,74
20738,20,M,187,74
20739,26,M,169,85
20740,23,M,167,63
20741,23,M,167,63
20742,23,M,167,63
20743,23,M,167,63
20744,23,M,167,63
20745,25,M,162,60
20746,22,M,,
20747,31,F,165,52
20748,31,F,165,52
20749,25,M,179,79
20750,21,M,199,93
20751,31,F,168,58
20752,20,M,200,87
20753,24,M,202,82
20754,23,M,178,72
20755,24,M,170,80
20756,24,M,189,91
20757,32,F,162,58
20758,16,F,152,39
20759,18,F,176,67
20760,22,F,176,71
20761,28,M,168,59
20762,24,F,177,71
20763,24,M,193,92
20764,31,M,184,100
20765,33,M,189,85
20766,28,F,190,78
20767,22,M,195,132
20768,16,F,178,60
20769,26,M,182,70
20770,26,M,182,70
20771,28,M,180,79
20772,28,M,180,79
20773,20,M,190,85
20774,28,M,188,90
20775,25,M,180,97
20776,27,M,180,79
20777,27,M,179,68
20778,18,M,176,61
20779,19,F,180,66
20780,19,F,180,66
20781,28,M,165,50
20782,23,M,178,62
20783,25,M,176,69
20784,27,M,188,130
20785,26,M,185,84
20786,25,F,168,70
20787,24,M,177,69
20788,23,M,175,92
20789,25,M,190,85
20790,27,F,174,62
20791,33,M,194,87
20792,24,M,161,60
20793,24,M,161,60
20794,24,M,161,60
20795,20,M,169,70
20796,27,F,181,75
20797,21,F,177,64
20798,21,F,169,67
20799,23,M,193,92
20800,32,M,165,57
20801,24,M,172,70
20802,23,F,170,61
20803,32,M,180,68
20804,26,F,164,64
20805,27,M,170,66
20806,23,F,182,73
20807,26,M,186,96
20808,27,M,183,86
20809,32,M,177,80
20810,25,M,183,83
20811,21,M,175,70
20812,21,M,175,70
20813,24,M,178,69
20814,24,M,187,75
20815,24,M,187,75
20816,28,F,170,51
20817,21,M,184,76
20818,21,M,197,88
20819,32,M,178,72
20820,29,M,214,117
20821,30,M,183,109
20822,21,M,169,70
20823,21,M,169,70
20824,21,M,169,70
20825,21,M,169,70
20826,22,M,200,95
20827,22,M,200,95
20828,22,M,200,95
20829,22,M,200,95
20830,22,M,200,95
20831,22,M,200,95
20832,22,M,200,95
20833,21,M,167,50
20834,25,M,192,87
20835,23,M,188,83
20836,23,F,165,59
20837,23,F,165,59
20838,22,M,185,89
20839,28,M,180,76
20840,21,M,184,81
20841,27,M,183,89
20842,19,M,191,86
20843,23,M,190,85
20844,19,M,,
20845,15,F,157,44
20846,15,F,157,44
20847,15,F,157,44
20848,15,F,157,44
20849,24,F,172,59
20850,22,M,189,89
20851,25,M,193,98
20852,24,M,180,75
20853,34,M,175,71
20854,27,F,168,63
20855,31,M,186,73
20856,28,F,154,42
20857,29,M,180,68
20858,23,M,175,68
20859,25,M,178,74
20860,31,M,176,76
20861,20,F,170,55
20862,19,M,191,88
20863,21,M,176,67
20864,31,M,172,65
20865,21,M,171,60
20866,22,M,185,90
20867,21,M,195,99
20868,25,F,165,57
20869,30,M,190,95
20870,24,M,178,78
